frame_index,timestamp_seconds,label,dataset_name,group_id,source_video,backend,ear_left,ear_right,ear_avg,mar,pitch,yaw,roll
0,0.0,0,auto,04,0.mp4,mediapipe_tasks,0.2775701576192042,0.28694573414686964,0.28225794588303693,0.00610700542554022,173.91929573887768,5.853745136430264,-2.056586283055378
5,0.2,0,auto,04,0.mp4,mediapipe_tasks,0.26981706943995026,0.2801194185653931,0.27496824400267167,0.004561096489002095,175.01053573498615,2.6563951798287566,-1.7127992851237694
10,0.4,0,auto,04,0.mp4,mediapipe_tasks,0.22878366488012092,0.22817905303153255,0.22848135895582672,0.01904361720515555,172.64545379251317,-2.3248811074081996,-3.7391331055493366
15,0.6,0,auto,04,0.mp4,mediapipe_tasks,0.2766732291336641,0.28481171794471355,0.2807424735391888,0.005358941716600458,173.99392892888847,-1.0294481094390193,-2.0208698808337324
20,0.8,0,auto,04,0.mp4,mediapipe_tasks,0.27843199251416023,0.2937183678218923,0.28607518016802624,0.004113737118331155,172.77315478847072,0.6131014552320312,-1.9317813143380234
25,1.0,0,auto,04,0.mp4,mediapipe_tasks,0.2749458564994063,0.2871692610043477,0.281057558751877,0.007201731451524256,172.0903083464164,0.5592373622661373,-2.3526934734603406
30,1.2,0,auto,04,0.mp4,mediapipe_tasks,0.2778852882420828,0.2911387608577622,0.2845120245499225,0.005037238145705893,172.12299919750626,-0.7203645580585083,-2.0939887579319354
35,1.4,0,auto,04,0.mp4,mediapipe_tasks,0.2777088108817342,0.2871266393688606,0.2824177251252974,0.0050710955497598395,170.782767552313,2.964878101093904,-2.7783211353199113
40,1.6,0,auto,04,0.mp4,mediapipe_tasks,0.27512876436697853,0.28933420952670846,0.2822314869468435,0.008930645072675726,171.07897971176703,3.2730269939492977,-2.3851132875814223
45,1.8,0,auto,04,0.mp4,mediapipe_tasks,0.2696839858267054,0.28168557813780726,0.2756847819822563,0.005529320392668618,170.4618805454985,3.4650870314848667,-2.838660332266799
50,2.0,0,auto,04,0.mp4,mediapipe_tasks,0.27525779385112675,0.2833438822247279,0.2793008380379273,0.004178666623699413,170.3626456280575,4.457629178747521,-1.8983174966697742
