frame_index,timestamp_seconds,label,dataset_name,group_id,source_video,backend,ear_left,ear_right,ear_avg,mar,pitch,yaw,roll
0,0.0,0,auto,02,0.mov,mediapipe_tasks,0.3106572033776354,0.3353422018263698,0.3229997026020026,0.007153234465907547,-171.41426836387427,-8.55727313218088,-2.679597015889092
5,0.16683960283998614,0,auto,02,0.mov,mediapipe_tasks,0.31651195842627833,0.35163395066832104,0.3340729545472997,0.012910896056190462,-175.89312060919664,-13.076136012920113,-1.9541288419044665
10,0.3336792056799723,0,auto,02,0.mov,mediapipe_tasks,0.3043780487097821,0.3383006203274726,0.32133933451862734,0.013772853015982032,178.56875993523673,-15.03532586978669,0.03294640881548358
15,0.5005188085199584,0,auto,02,0.mov,mediapipe_tasks,0.2834220859320061,0.32524502296240937,0.3043335544472077,0.013670587057077752,177.7285132733311,-18.56787120450164,-0.8281332619374361
20,0.6673584113599446,0,auto,02,0.mov,mediapipe_tasks,0.24969502559458157,0.27891041639505365,0.2643027209948176,0.011561974913832462,175.21091700160844,-16.49118466501872,0.16658429187041374
25,0.8341980141999307,0,auto,02,0.mov,mediapipe_tasks,0.26427884469252466,0.29495339394828174,0.2796161193204032,0.013955027920599574,174.9511763988783,-15.285036347851502,0.7660085761561037
30,1.001037617039917,0,auto,02,0.mov,mediapipe_tasks,0.11616807805304638,0.15595099477588945,0.1360595364144679,0.019690301616705874,174.8502880006145,-12.724426446292787,0.5472438763629857
35,1.167877219879903,0,auto,02,0.mov,mediapipe_tasks,0.2713750986758335,0.27905620566788525,0.2752156521718594,0.015289408263350892,175.58519059594533,-11.60985300875914,0.31170080796796706
40,1.3347168227198891,0,auto,02,0.mov,mediapipe_tasks,0.2981923979446874,0.32290565385902686,0.3105490259018571,0.01789143352135029,175.51647928544858,-11.12429415402634,0.2512705373770096
45,1.5015564255598752,0,auto,02,0.mov,mediapipe_tasks,0.3114497553153108,0.3316188690373264,0.32153431217631856,0.016547288984493008,176.4722439542474,-11.389508656972025,-0.30771427310517807
50,1.6683960283998613,0,auto,02,0.mov,mediapipe_tasks,0.2969563193395586,0.3375900914608071,0.3172732054001829,0.013355249844816567,177.4616195495708,-12.114543576631364,-0.8657476165161699
55,1.8352356312398475,0,auto,02,0.mov,mediapipe_tasks,0.2990061640556482,0.331297409347412,0.3151517867015301,0.020851746135343865,176.9774852379332,-11.390992342560462,-0.9360961535287168
60,2.002075234079834,0,auto,02,0.mov,mediapipe_tasks,0.3148558810458706,0.33601427546426826,0.32543507825506945,0.010774647974562807,179.02064273593854,-10.371788930736995,-1.234450106457264
65,2.1689148369198197,0,auto,02,0.mov,mediapipe_tasks,0.30345551216765526,0.3387622613250894,0.32110888674637234,0.014042266764641301,179.32526384246341,-12.017474687903492,-1.1853996570752865
70,2.335754439759806,0,auto,02,0.mov,mediapipe_tasks,0.2922854070384651,0.33022150377292137,0.31125345540569327,0.013425154950884664,179.7170261523772,-15.278833406932963,-0.706189329957319
75,2.502594042599792,0,auto,02,0.mov,mediapipe_tasks,0.30175462568994443,0.3365362738844445,0.3191454497871945,0.021842918219900854,-179.58825361860696,-16.068896679229592,-1.4789060455394025
80,2.6694336454397782,0,auto,02,0.mov,mediapipe_tasks,0.29502392985350023,0.3228788521466313,0.30895139100006574,0.024000793524746517,-179.72165491675744,-16.349115981076842,-1.540680877156886
85,2.836273248279764,0,auto,02,0.mov,mediapipe_tasks,0.27976759426518055,0.3103524859455205,0.29506004010535053,0.015515618895035986,-179.38345023164774,-16.95329264319828,-1.3548019530081723
90,3.0031128511197505,0,auto,02,0.mov,mediapipe_tasks,0.2830960199571392,0.32314985603839425,0.3031229379977667,0.012309339404978333,179.50289746335412,-15.760019039869537,-0.2299536972145134
95,3.1699524539597363,0,auto,02,0.mov,mediapipe_tasks,0.2977218248005395,0.334593959923571,0.31615789236205527,0.013825122938114043,179.3492504524214,-13.244881298244614,-0.6533885150504131
100,3.3367920567997227,0,auto,02,0.mov,mediapipe_tasks,0.28666096756457776,0.3051608855011259,0.29591092653285184,0.017688222798721422,176.7130485042321,-12.031316727048562,-0.9282095220709193
105,3.5036316596397086,0,auto,02,0.mov,mediapipe_tasks,0.2921445102520625,0.31558100885543094,0.30386275955374675,0.008514287907434095,173.5842353100371,-7.215497589073792,-1.7776281386332675
110,3.670471262479695,0,auto,02,0.mov,mediapipe_tasks,0.30834417224949096,0.3623342193276903,0.3353391957885906,0.00775684639897538,177.36563678351828,-9.076498497661598,-3.251347328803124
115,3.8373108653196812,0,auto,02,0.mov,mediapipe_tasks,0.2907057825076287,0.32713512163084524,0.30892045206923696,0.009497045138588915,177.88755159852073,-7.692550155464469,-1.1881505347838235
120,4.004150468159668,0,auto,02,0.mov,mediapipe_tasks,0.2723004432275664,0.3107985685196357,0.29154950587360107,0.01755964523952081,176.0792765238245,-10.59337217405996,-0.18196995474340277
125,4.170990070999653,0,auto,02,0.mov,mediapipe_tasks,0.2750344706083957,0.317008191502199,0.2960213310552974,0.008201334428719498,175.87300304803847,-9.105764624454427,0.4926216245875304
130,4.337829673839639,0,auto,02,0.mov,mediapipe_tasks,0.26395730354207575,0.30448040599347603,0.28421885476777586,0.01269729853432165,175.66509354211735,-9.397386585832123,0.9451412371950644
135,4.504669276679626,0,auto,02,0.mov,mediapipe_tasks,0.2699268377663083,0.29919556348414844,0.2845612006252284,0.007735284556803887,173.9612357073781,-9.215911804898314,0.7831454391714611
140,4.671508879519612,0,auto,02,0.mov,mediapipe_tasks,0.2742413712220383,0.3059975879509054,0.2901194795864719,0.008555288780616193,175.46772075948488,-10.343223374499352,0.13349544445909922
145,4.8383484823595975,0,auto,02,0.mov,mediapipe_tasks,0.2629432467859524,0.2904075440942752,0.27667539544011377,0.013439868678628467,174.20882333426806,-8.805685212298853,0.7566034268314604
150,5.005188085199584,0,auto,02,0.mov,mediapipe_tasks,0.27562927074269167,0.3029986980489656,0.28931398439582867,0.014655732115844361,176.89049051538248,-8.981659808175346,-0.0831372502468559
155,5.17202768803957,0,auto,02,0.mov,mediapipe_tasks,0.26276300475516295,0.2970102806255012,0.2798866426903321,0.02106078570165368,177.17792567331892,-7.944930809992848,0.4362642793487003
160,5.3388672908795565,0,auto,02,0.mov,mediapipe_tasks,0.27681735837301946,0.32067815294145313,0.2987477556572363,0.016800359172910763,177.96562811271087,-8.156526893884863,0.4480364304587176
165,5.505706893719542,0,auto,02,0.mov,mediapipe_tasks,0.2777927708636476,0.31682274100705105,0.2973077559353493,0.015247686652211103,177.86591954709488,-10.564496960782346,-0.8113694431141885
170,5.672546496559528,0,auto,02,0.mov,mediapipe_tasks,0.2974621606611645,0.3349857578504555,0.31622395925581,0.015321126129891942,177.3804281013052,-13.541946507112716,-0.6516349733882271
175,5.839386099399515,0,auto,02,0.mov,mediapipe_tasks,0.28730184647786194,0.33681325883724994,0.31205755265755597,0.00728217686722543,178.36622018020427,-14.403926671077064,-0.9772062779266205
180,6.006225702239501,0,auto,02,0.mov,mediapipe_tasks,0.2937715472508609,0.33537112703136934,0.3145713371411151,0.015116549465030958,179.15256838910432,-16.362627546622626,-2.1666760142783335
185,6.173065305079487,0,auto,02,0.mov,mediapipe_tasks,0.2891007030262938,0.3279193992704406,0.3085100511483672,0.013728669275280202,178.79636748396032,-16.725628736683984,-2.121650805935177
190,6.339904907919473,0,auto,02,0.mov,mediapipe_tasks,0.29392033706068227,0.3292124594513043,0.3115663982559933,0.017035306753914584,178.69886739820433,-16.073282126159285,-2.287593574737255
195,6.506744510759459,0,auto,02,0.mov,mediapipe_tasks,0.29869630532241837,0.33693929440173526,0.3178177998620768,0.01605507765839754,178.41712655036304,-15.62242603961927,-2.0250294515081566
200,6.673584113599445,0,auto,02,0.mov,mediapipe_tasks,0.1765637521345299,0.1839586054683499,0.1802611788014399,0.01734813804346618,178.0816200716077,-14.44740619846334,-1.3330275555983968
205,6.840423716439432,0,auto,02,0.mov,mediapipe_tasks,0.2812757627833681,0.3136345237055308,0.29745514324444944,0.012243378002363647,178.69128565507194,-12.929681457311075,-1.577020806218449
210,7.007263319279417,0,auto,02,0.mov,mediapipe_tasks,0.27029397210724887,0.29762986474453196,0.2839619184258904,0.013329812196364473,178.53974946300883,-11.74205111781852,-1.6174160156758493
215,7.1741029221194035,0,auto,02,0.mov,mediapipe_tasks,0.2696452688871722,0.3046099063756097,0.28712758763139096,0.014941664968579033,178.7780610367055,-11.923861024437537,-1.5682837620652377
220,7.34094252495939,0,auto,02,0.mov,mediapipe_tasks,0.29251499359099997,0.32624730119601725,0.30938114739350864,0.011602879109152883,179.4366957845579,-11.919262641219003,-1.6949743124238195
225,7.507782127799376,0,auto,02,0.mov,mediapipe_tasks,0.2870852015445099,0.32015633168514956,0.30362076661482973,0.013413763614211531,178.830594020901,-12.096011815571975,-1.5012530464142964
230,7.6746217306393625,0,auto,02,0.mov,mediapipe_tasks,0.29333671296890795,0.327959297640722,0.31064800530481496,0.016251026391675614,179.34530263570602,-12.602808303631257,-1.8421015428080147
235,7.841461333479348,0,auto,02,0.mov,mediapipe_tasks,0.28939631776383695,0.32524982426767585,0.3073230710157564,0.018605744289431077,178.3765651575908,-12.204487441122177,-1.3361210459856572
240,8.008300936319335,0,auto,02,0.mov,mediapipe_tasks,0.29682452661647024,0.3381772870420447,0.31750090682925747,0.027540275328519992,179.53527268243317,-12.663069381171399,-1.745434223648097
245,8.17514053915932,0,auto,02,0.mov,mediapipe_tasks,0.2909208625096758,0.33286047130562924,0.31189066690765255,0.026440565259786282,179.51891246751865,-13.437105766430143,-1.720258712064222
250,8.341980141999306,0,auto,02,0.mov,mediapipe_tasks,0.2917701016412857,0.32910832631520437,0.31043921397824503,0.02760153854222306,179.4396546679341,-13.460058189484098,-1.8411360545554276
255,8.508819744839293,0,auto,02,0.mov,mediapipe_tasks,0.29316353727588323,0.3290979684685994,0.31113075287224135,0.02029630045527145,179.97501205852032,-13.332701963685107,-1.9058076125147951
260,8.675659347679279,0,auto,02,0.mov,mediapipe_tasks,0.2959984939638716,0.3338146102220832,0.3149065520929774,0.018427197071587208,179.83373829434098,-13.032163720063473,-1.7509929798561366
265,8.842498950519264,0,auto,02,0.mov,mediapipe_tasks,0.2946764265131785,0.3322426837010207,0.3134595551070996,0.017640501000379245,-179.59780838036306,-13.122787824053024,-2.0070684096328035
270,9.009338553359251,0,auto,02,0.mov,mediapipe_tasks,0.29312929641383845,0.330767258257907,0.3119482773358727,0.02223935090886782,179.46511025567025,-12.266277014556671,-1.694215977503136
275,9.176178156199237,0,auto,02,0.mov,mediapipe_tasks,0.2892210871865419,0.3284322542308211,0.3088266707086815,0.017436547192400304,-179.96477645981443,-13.645573274215758,-2.28144951491535
280,9.343017759039224,0,auto,02,0.mov,mediapipe_tasks,0.28797523851854434,0.3246973870045267,0.3063363127615355,0.014756728002864341,-179.65491132340983,-13.642786763428367,-2.099149137937651
285,9.50985736187921,0,auto,02,0.mov,mediapipe_tasks,0.2891447215811096,0.3238374824306264,0.306491102005868,0.01291665131293247,-179.53101613629536,-13.451228283430119,-2.052101728636974
290,9.676696964719195,0,auto,02,0.mov,mediapipe_tasks,0.2888517294587855,0.31926818627287434,0.30405995786582996,0.013153724610431315,-179.440909616214,-12.200321503714568,-2.165716722478899
295,9.843536567559182,0,auto,02,0.mov,mediapipe_tasks,0.28585456980994367,0.319319120983697,0.30258684539682035,0.007727550484004764,-179.2995261090501,-13.170084197643858,-2.4583614810138927
300,10.010376170399168,0,auto,02,0.mov,mediapipe_tasks,0.28735898854420555,0.32147755621974233,0.30441827238197394,0.014484471474793249,-179.2193673056029,-12.646879795669797,-2.2370234238363733
