frame_index,timestamp_seconds,label,dataset_name,group_id,source_video,backend,ear_left,ear_right,ear_avg,mar,pitch,yaw,roll
0,0.0,1,auto,06,10.mp4,mediapipe_tasks,0.09850882709445695,0.09447135487490342,0.09649009098468019,0.009426643972571754,164.74867451123552,-0.8734961108181485,1.6414627868621616
5,0.209911028589422,1,auto,06,10.mp4,mediapipe_tasks,0.2426545749745989,0.2483039954997261,0.2454792852371625,0.005714424759579495,170.12647108411272,4.432621436186116,0.02246851140584552
10,0.419822057178844,1,auto,06,10.mp4,mediapipe_tasks,0.13972004251645082,0.13954979183000885,0.13963491717322984,0.006693336398867254,171.6861995406725,0.551885574887245,2.2691517849325398
15,0.629733085768266,1,auto,06,10.mp4,mediapipe_tasks,0.25772288379197433,0.2653418925918272,0.2615323881919008,0.005493529099271935,173.31670077949434,2.0590311999571567,3.420094694691458
20,0.839644114357688,1,auto,06,10.mp4,mediapipe_tasks,0.2659425962861957,0.2803136250191671,0.2731281106526814,0.005480254923837799,172.75298338537024,3.8761842875560126,2.85935453756791
25,1.0495551429471102,1,auto,06,10.mp4,mediapipe_tasks,0.26759551502580864,0.27660613605893836,0.27210082554237347,0.006085721024916069,174.07486734838818,4.019159769293671,3.353776241218083
30,1.259466171536532,1,auto,06,10.mp4,mediapipe_tasks,0.21969235537764364,0.2141106089662393,0.21690148217194147,0.005031502945917906,173.38411474221874,5.873052750878233,2.9638033318273447
35,1.4693772001259542,1,auto,06,10.mp4,mediapipe_tasks,0.2694588383967221,0.2753939086724228,0.27242637353457244,0.005673977147713656,173.5657519313208,11.475754358129912,-1.2894308816889173
40,1.679288228715376,1,auto,06,10.mp4,mediapipe_tasks,0.26354360050109965,0.26175967231190495,0.2626516364065023,0.016367318760177003,173.8176508286095,35.30328108422199,-13.737044998285247
45,1.8891992573047982,1,auto,06,10.mp4,mediapipe_tasks,0.30567387507210875,0.3206612529328971,0.3131675640025029,0.0117129176402011,171.1537134513223,26.27223033484882,-12.778526470766458
50,2.0991102858942203,1,auto,06,10.mp4,mediapipe_tasks,0.2660115933773368,0.2863235912760769,0.27616759232670685,0.005143924004488245,177.7379520803559,21.752323131909982,-3.0670156858651567
55,2.3090213144836422,1,auto,06,10.mp4,mediapipe_tasks,0.5068005976241697,0.3999920005582599,0.4533962990912148,0.1394756638891708,-169.26329056208976,-0.002573696713089879,20.27217908687432
60,2.518932343073064,1,auto,06,10.mp4,mediapipe_tasks,0.29282162528113514,0.3103184190312017,0.30157002215616846,0.0078798432566904,171.725374519107,-11.643845849174923,3.6491042319389613
65,2.728843371662486,1,auto,06,10.mp4,mediapipe_tasks,0.20294524410451392,0.22764456146932188,0.2152949027869179,0.004906487973279529,162.62979337298412,-4.677228986467782,1.822789177689053
70,2.9387544002519084,1,auto,06,10.mp4,mediapipe_tasks,0.2122291278152979,0.23052113118604312,0.2213751295006705,0.00359574453225465,161.27698834685322,-0.4227395589564904,0.2918249242039864
75,3.1486654288413303,1,auto,06,10.mp4,mediapipe_tasks,0.2132119497046844,0.23365207776034297,0.2234320137325137,0.00806286312073934,164.31453340197265,2.0612942007218007,1.6586594485791695
80,3.358576457430752,1,auto,06,10.mp4,mediapipe_tasks,0.22581696889934239,0.2421734122523563,0.23399519057584933,0.007594539814015469,166.72640412562467,5.18539987896516,4.030572925699791
85,3.568487486020174,1,auto,06,10.mp4,mediapipe_tasks,0.2365297323795239,0.2515221996952178,0.24402596603737084,0.009221976089138,166.951308239143,8.501814852970957,3.0435551547948094
90,3.7783985146095964,1,auto,06,10.mp4,mediapipe_tasks,0.23919004946990247,0.24952879916212248,0.24435942431601249,0.006422212692829986,173.78502652179984,2.8571372423552805,3.075704430788926
95,3.9883095431990183,1,auto,06,10.mp4,mediapipe_tasks,0.26580715216600787,0.2690074768357593,0.2674073145008836,0.002970472760006108,-177.456114381849,6.484071514728604,-1.9643901410871751
100,4.198220571788441,1,auto,06,10.mp4,mediapipe_tasks,0.34298758215424624,0.3257187667459711,0.3343531744501087,0.00933593350159304,-174.06322322351448,7.3732780114229515,0.1951559541098847
105,4.408131600377862,1,auto,06,10.mp4,mediapipe_tasks,0.33688435749255513,0.33100224048638394,0.3339432989894695,0.009400986700801717,-175.2520565604619,6.082422248725213,6.723519263547788
110,4.6180426289672845,1,auto,06,10.mp4,mediapipe_tasks,0.3189399620402582,0.3129770451921525,0.31595850361620537,0.005401577491584371,178.45156563724083,9.57383046094991,7.7238145665522735
115,4.827953657556706,1,auto,06,10.mp4,mediapipe_tasks,0.2793889163576117,0.2784210343740657,0.2789049753658387,0.006806835207571068,-178.06267929133077,14.690302891921869,9.218676600900713
120,5.037864686146128,1,auto,06,10.mp4,mediapipe_tasks,0.28897960078327184,0.29746765062977065,0.2932236257065213,0.0023054421202435634,-172.17554388249582,18.05776797475214,9.067136894806294
125,5.247775714735551,1,auto,06,10.mp4,mediapipe_tasks,0.3342864495713981,0.3377280591065815,0.3360072543389898,0.0056740829841350334,-163.8900229007154,17.491674048395303,10.814869337193482
