frame_index,timestamp_seconds,label,dataset_name,group_id,source_video,backend,ear_left,ear_right,ear_avg,mar,pitch,yaw,roll
0,0.0,1,auto,04,10.mp4,mediapipe_tasks,0.3323577685201357,0.32608361066919545,0.32922068959466555,0.005492309136973044,-167.71293330666293,6.103346298201491,8.648450376496392
5,0.2,1,auto,04,10.mp4,mediapipe_tasks,0.3383719197156402,0.33365108714529373,0.33601150343046693,0.003989882883751285,-168.80576826756518,6.432776979629125,8.627958096049095
10,0.4,1,auto,04,10.mp4,mediapipe_tasks,0.33260104680044084,0.3124472486770053,0.32252414773872307,0.0040730442583316135,-166.48836200259424,7.315279025818362,8.27310970152434
15,0.6,1,auto,04,10.mp4,mediapipe_tasks,0.33860709816261997,0.3246059814353887,0.33160653979900434,0.003782887724675483,-167.18404844749125,8.555091415799142,7.257723812385818
20,0.8,1,auto,04,10.mp4,mediapipe_tasks,0.3546631195494107,0.32001064056191497,0.33733688005566287,0.0033591763862329455,-165.69080585760065,8.836407261486823,7.3022670523740825
25,1.0,1,auto,04,10.mp4,mediapipe_tasks,0.3512883012589574,0.3189215386458414,0.3351049199523994,0.0033611885477412623,-166.20954193483914,9.548315344851435,7.1662107327925
30,1.2,1,auto,04,10.mp4,mediapipe_tasks,0.33838991387728723,0.3065584298237303,0.32247417185050875,0.0020183397262102903,-168.1067380832794,9.023265686265006,6.501111561215558
35,1.4,1,auto,04,10.mp4,mediapipe_tasks,0.3406239821246406,0.3196115738508464,0.3301177779877435,0.003388705576133912,-169.9820409353394,8.275213105066346,6.172973195117361
40,1.6,1,auto,04,10.mp4,mediapipe_tasks,0.3399243455091646,0.322902047771952,0.33141319664055835,0.002387968289791636,-170.18808699915482,7.555804032802846,5.937149824989984
45,1.8,1,auto,04,10.mp4,mediapipe_tasks,0.3355805006212117,0.3149575785994823,0.32526903961034703,0.004122410246694574,-169.36105660029546,7.656260338057136,5.703986819794436
50,2.0,1,auto,04,10.mp4,mediapipe_tasks,0.3383473870808601,0.3154522269107054,0.32689980699578275,0.002403629720725819,-168.0075369119478,8.233271674391904,5.694759266046543
55,2.2,1,auto,04,10.mp4,mediapipe_tasks,0.3433413493161008,0.3141824235483024,0.3287618864322016,0.0031291306648599457,-166.52221238890363,8.132738033611087,6.27206959377014
60,2.4,1,auto,04,10.mp4,mediapipe_tasks,0.3435269899225198,0.32003828365721965,0.33178263678986974,0.0037694475797821845,-165.72501229740507,8.31817980266329,6.351772720890002
65,2.6,1,auto,04,10.mp4,mediapipe_tasks,0.3466040205193822,0.31465725336515116,0.3306306369422667,0.00489413732454717,-165.55436992005534,8.50088236349286,6.261297118184271
70,2.8,1,auto,04,10.mp4,mediapipe_tasks,0.34965140148323953,0.3209538776419979,0.33530263956261874,0.0028761459445553537,-166.44468492547162,8.296498300009244,6.428790249933505
75,3.0,1,auto,04,10.mp4,mediapipe_tasks,0.3405880322713496,0.30625253404438874,0.3234202831578692,0.004277273508118313,-167.21083006090853,7.847869483231777,6.379333412350638
