frame_index,timestamp_seconds,label,dataset_name,group_id,source_video,backend,ear_left,ear_right,ear_avg,mar,pitch,yaw,roll
0,0.0,0,auto,05,0.MOV,mediapipe_tasks,0.2594109261218571,0.2745429939997692,0.2669769600608132,0.005499101696933325,176.12213722088998,9.357742275986391,-0.4132619477262099
5,0.16652996559840666,0,auto,05,0.MOV,mediapipe_tasks,0.26924306199245424,0.2685766217171387,0.2689098418547965,0.007700208972769146,174.87410237457155,8.330801224032479,-0.7979613270406875
10,0.3330599311968133,0,auto,05,0.MOV,mediapipe_tasks,0.2650271804865643,0.2733404914828058,0.2691838359846851,0.007332959513804021,174.6025181048337,8.079210723380635,-0.9116569872645797
15,0.49958989679522,0,auto,05,0.MOV,mediapipe_tasks,0.26767992604260066,0.26479176116771996,0.2662358436051603,0.007590125084273166,173.4267643214259,6.914865829227011,-1.2981754808548425
20,0.6661198623936266,0,auto,05,0.MOV,mediapipe_tasks,0.26788878279319644,0.2719353210211414,0.26991205190716894,0.054740454878815493,173.32975698166888,9.463299110476154,-1.7010686675087296
25,0.8326498279920332,0,auto,05,0.MOV,mediapipe_tasks,0.11036450887534634,0.13374913770637648,0.1220568232908614,0.03686522271036418,173.07726900879544,11.249477056971426,-2.6213978232591266
30,0.99917979359044,0,auto,05,0.MOV,mediapipe_tasks,0.34642040440582716,0.3172767103528129,0.33184855737932006,0.011257361722406916,172.88261649198319,15.74800154924708,-2.2438818084913574
35,1.1657097591888466,0,auto,05,0.MOV,mediapipe_tasks,0.3641505795967133,0.3274904801635666,0.34582052988013995,0.008408944883713342,172.74802735171443,16.76945628525121,-2.691309296710654
40,1.3322397247872533,0,auto,05,0.MOV,mediapipe_tasks,0.36235941823949136,0.32668445218626824,0.34452193521287977,0.00617658733746884,172.06910798491052,17.222811557294744,-2.9828436516212946
45,1.49876969038566,0,auto,05,0.MOV,mediapipe_tasks,0.35593878935901146,0.33941932201927016,0.3476790556891408,0.003182818701383022,171.66516948439454,18.54220904762962,-2.6798554474362835
50,1.6652996559840665,0,auto,05,0.MOV,mediapipe_tasks,0.35363531968503853,0.35123965626443193,0.35243748797473523,0.0046127315524507675,172.7812956925061,23.234062963592788,-1.781933735546516
55,1.8318296215824732,0,auto,05,0.MOV,mediapipe_tasks,0.3630533908745829,0.3510815895140603,0.3570674901943216,0.005386238171150535,-171.212047535785,-26.882130611432853,-179.18099605757322
60,1.99835958718088,0,auto,05,0.MOV,mediapipe_tasks,0.3770754218316235,0.3597219456607543,0.3683986837461889,0.007290481008092141,-171.2167547655884,-27.31501560149677,-179.5367190041865
65,2.1648895527792864,0,auto,05,0.MOV,mediapipe_tasks,0.38708211114509755,0.3616853747186392,0.3743837429318684,0.005743755675749701,171.76501068884193,24.56580579047961,-1.3151829490555742
70,2.331419518377693,0,auto,05,0.MOV,mediapipe_tasks,0.3791242342738731,0.35976553574994896,0.36944488501191103,0.008539983218414298,173.10282171755486,25.791359662901908,-1.2015040202784544
