frame_index,timestamp_seconds,label,dataset_name,group_id,source_video,backend,ear_left,ear_right,ear_avg,mar,pitch,yaw,roll
0,0.0,1,auto,05,10.MOV,mediapipe_tasks,0.28165038737211545,0.2880995296787229,0.28487495852541916,0.0053030984707364195,-175.54298386809972,2.793062082941166,0.8442192559279466
5,0.16653000923361033,1,auto,05,10.MOV,mediapipe_tasks,0.27838397705161055,0.28270893972674305,0.2805464583891768,0.00717957552139132,-175.39920719342268,4.983802185400915,-0.009300757047946523
10,0.33306001846722066,1,auto,05,10.MOV,mediapipe_tasks,0.286438311773403,0.29296154832779187,0.28969993005059747,0.005144802324392404,-175.4907488668455,4.493510694654228,-0.2704517767045242
15,0.499590027700831,1,auto,05,10.MOV,mediapipe_tasks,0.29729221500249176,0.30300463092483837,0.30014842296366506,0.006828032927604354,-175.04330832777393,3.276768155720194,-0.09917959681394783
20,0.6661200369344413,1,auto,05,10.MOV,mediapipe_tasks,0.29746531553265826,0.3009312657517446,0.29919829064220144,0.004663095940024391,-174.85020171417335,1.4371136112412155,-0.30147255453118915
25,0.8326500461680517,1,auto,05,10.MOV,mediapipe_tasks,0.302167337096338,0.30112563380833685,0.3016464854523374,0.004737950187262727,-175.19441632443,3.7044188012281603,-0.7808109574883918
30,0.999180055401662,1,auto,05,10.MOV,mediapipe_tasks,0.29689339256777664,0.30160534946342343,0.2992493710156,0.0038354379813284566,-175.1706412409845,2.400712995983311,-0.645251259844213
35,1.1657100646352723,1,auto,05,10.MOV,mediapipe_tasks,0.29459476582196253,0.29672093217026724,0.2956578489961149,0.004077805084823256,-175.35789445726996,1.652673045982995,-0.6997621783841643
40,1.3322400738688827,1,auto,05,10.MOV,mediapipe_tasks,0.2935739575177403,0.3008876024287358,0.29723077997323805,0.00506881117225975,-175.45605166634542,1.8115011232798484,-0.46789930835689675
45,1.498770083102493,1,auto,05,10.MOV,mediapipe_tasks,0.04130189528607462,0.023023405537912902,0.03216265041199376,0.0071485676339861975,-177.0754814137546,1.1844220207696008,-0.10815296579479174
50,1.6653000923361034,1,auto,05,10.MOV,mediapipe_tasks,0.2691403437135325,0.2727690805392233,0.2709547121263779,0.004931226396482674,-175.8984634837014,-3.328145035657624,-0.4812961596490578
55,1.8318301015697136,1,auto,05,10.MOV,mediapipe_tasks,0.2840253597174018,0.2901815939831079,0.28710347685025484,0.005326695310934275,-175.87129461783883,-2.414117302102947,-0.39508813370570284
60,1.998360110803324,1,auto,05,10.MOV,mediapipe_tasks,0.2904216919741638,0.2992646978251242,0.294843194899644,0.005285415910323252,-175.86835511985194,-2.8508526196882835,-0.4146364907922308
65,2.1648901200369344,1,auto,05,10.MOV,mediapipe_tasks,0.2872843708075113,0.29451632665925626,0.2909003487333838,0.004366040603949429,-175.38927945502277,-4.150356985742159,-0.7327425445804946
70,2.3314201292705445,1,auto,05,10.MOV,mediapipe_tasks,0.2745443674567282,0.2882262062363838,0.281385286846556,0.004234301352308419,-176.2150588604316,-3.639729156332202,-0.7133810911361483
75,2.497950138504155,1,auto,05,10.MOV,mediapipe_tasks,0.2813950017612857,0.2886911261719763,0.285043063966631,0.003939722926628678,-176.04185866320762,-1.4923637056912844,-0.7846206970333043
80,2.6644801477377653,1,auto,05,10.MOV,mediapipe_tasks,0.27320729807125144,0.2782784836816748,0.2757428908764631,0.0041054593893847845,-176.67899128192917,-2.3995113483995443,-0.7544114199458865
85,2.8310101569713755,1,auto,05,10.MOV,mediapipe_tasks,0.2713686383946021,0.27859048323100105,0.2749795608128016,0.004516391165506497,-176.83853611173217,-2.234179807509892,-0.800607271970231
90,2.997540166204986,1,auto,05,10.MOV,mediapipe_tasks,0.27233956263214404,0.2819368657237537,0.27713821417794887,0.004509042248079155,-176.48684150804348,-2.4614591236007803,-0.8177717092977882
95,3.1640701754385963,1,auto,05,10.MOV,mediapipe_tasks,0.27950222879299186,0.2880838548146568,0.28379304180382436,0.004678741082322051,-177.025604147364,-3.2400407396802873,-0.8585778219658761
100,3.330600184672207,1,auto,05,10.MOV,mediapipe_tasks,0.2818319728048139,0.28508082110500044,0.2834563969549072,0.005144884200325873,-176.9542029497822,-4.044036021485924,-0.6993144251670985
105,3.497130193905817,1,auto,05,10.MOV,mediapipe_tasks,0.2845520126272336,0.2864409032393936,0.2854964579333136,0.00560481213294244,-176.99478082597267,-3.4636255546859274,-0.7774429268868623
110,3.663660203139427,1,auto,05,10.MOV,mediapipe_tasks,0.2831597218372026,0.2913117315488618,0.2872357266930322,0.005390695600256963,-177.38634349965284,-4.331616219653076,-0.6992558677417677
115,3.830190212373038,1,auto,05,10.MOV,mediapipe_tasks,0.2791659963572239,0.29122083986664615,0.285193418111935,0.005633357235218582,-177.02478982253643,-2.8814512528231746,-0.5726398242431954
120,3.996720221606648,1,auto,05,10.MOV,mediapipe_tasks,0.265716123222163,0.27537587815489845,0.27054600068853074,0.006019010976148961,-177.58365954033357,-2.0869226807420924,-1.2131706624048688
125,4.163250230840259,1,auto,05,10.MOV,mediapipe_tasks,0.20760199079418268,0.20382293071742993,0.2057124607558063,0.005146496253374185,-178.027942981637,-3.751266539599787,-1.0321491618933527
130,4.329780240073869,1,auto,05,10.MOV,mediapipe_tasks,0.3315639626298629,0.3376437336716695,0.33460384815076616,0.004327918835096883,-177.75880153125928,9.60722010814438,-0.18775930257493942
135,4.496310249307479,1,auto,05,10.MOV,mediapipe_tasks,0.3508354232444002,0.3494476825222553,0.3501415528833277,0.00669517618350315,-178.7438944500474,15.942494014965098,0.3382411309688278
140,4.662840258541089,1,auto,05,10.MOV,mediapipe_tasks,0.3515083131241063,0.3524600228675227,0.3519841679958145,0.006662673493405095,-178.5007197421431,15.77054134632865,-0.24101206256055338
145,4.8293702677747,1,auto,05,10.MOV,mediapipe_tasks,0.16621612272177314,0.10961529301538957,0.13791570786858134,0.005503584340092016,178.65159309887304,18.416705284084905,-0.20557788920817616
